PC1,PC2
6.732014791197016,-4.38107478083518
6.809872534628241,-8.54252539209989
14.968172292074629,-9.494551753480565
14.964009118255216,-8.340691453530091
13.356005094634662,-4.131661491383035
13.290562103060765,-4.189373183188806
11.290841200467595,-8.552642239811714
3.202225741887309,31.774623693223536
8.76234285613831,-7.931959450240914
0.8548029126183267,-4.5119105453725625
12.772055090543887,-7.866512198189366
15.102971840364216,-3.325599150173056
5.283902942720641,30.112636801584987
5.859256179632115,32.19112610742876
16.109507679299615,-7.30261625327724
6.23579494444807,-4.6455974525869665
14.68704230820369,-3.7171104880815578
8.465968413500871,20.078621538216606
13.444611588779326,-7.482000824489482
9.08425372784154,3.390288334989616
10.51010411162641,-5.64661699936295
13.483389434286023,-8.046966099768767
18.71377416136692,-8.057699830267481
9.422139410592344,17.565157919047138
7.391697519574881,31.481000930037464
7.371055173345241,33.108119179826566
4.474425379283216,-4.240984420733359
21.80814671794876,-8.662943620042839
9.980063081651316,33.60986450137989
12.862902271897537,-8.0228036378772
12.715641729134523,-2.43678612995251
14.925663627137956,-4.153497064260154
14.262329861218456,-1.602284842978096
10.218360110735304,27.556730509497392
8.513022263917925,32.28245305357998
10.372945509885989,4.027599534004486
27.722933010841707,-6.379224156733387
-3.134900930490161,1.4296220724696955
11.497625724488351,34.447676808123994
21.761848729224216,-10.038300558406881
14.006314023378703,34.972409719566876
27.950849802251675,-10.627775495501856
16.41329319362941,15.95803030707965
14.607635440100479,27.789322139894427
5.540436364571976,-0.44679623399579504
16.250087107339123,26.618958451032817
26.223785635292163,-9.229436942309214
15.58121204255739,34.446524260189285
15.514060373828986,35.7740400066001
26.971003832655857,-7.349916953353471
18.022023918419805,36.32547423952222
29.62828986553978,-12.800893534726622
3.5723236072955395,1.149538266246849
28.12306639316153,-10.322008247703675
18.43718824907684,31.22308860529527
16.607391452113077,35.05461756503613
31.96247552638281,-2.145064429054684
22.03854945834283,37.67134443863998
9.736194516739426,-2.17151578694907
33.36994196368239,-5.578889739114025
-4.001773345470277,5.622468687792391
23.54373210298554,38.421602009674025
26.06762256292369,39.01018866371725
32.92010243633686,-11.133531497618407
42.60644549867466,-14.285951850154373
42.60735230818986,-10.391681346086884
44.10055821721141,-10.981846674595104
44.25979969428052,-11.354597501656162
48.37439216949866,-13.904673480653724
34.18938618603506,41.66762631212084
56.67095243809189,-10.904876479796672
51.89374332511614,-11.958090639242124
51.91361700464776,-12.543362603165939
54.85553564787543,-14.144238543918675
42.42332144325108,44.30043454527831
59.97912911296534,-12.913968725899155
16.09737048027231,6.43577458895476
75.62176063451355,-11.925846237477758
62.84051395063596,-23.170043703296553
107.76038414595742,-13.578466870547361
60.45814868219633,-0.8377776695508261
